CRISNO,NAME,YEAR,HISTORY,ACTOR 1,ACTOR 2,A1 NUKES,A2 NUKES,A1 THREAT,A2 THREAT,A1 INTENSITY,A2 INTENSITY,KINETIC,# ACTORS,A1 DEMOCRACY,A2 DEMOCRACY,A1 AWARENESS,A2 AWARENESS,INDEPENDENCE,SALIENCE,A1 OUTCOME,A2 OUTCOME,COMPLEXITY,NOTES,,,,,,,,,,,,,,
194,CHINA/INDIA BDR. II,1962,,CHN,UKG,,,,,,,0,7,0,1,1,1,0,1,WIN,NEUTRAL,0,,https://www.jstor.org/stable/2643691?seq=2,,,,,,,,,,,,,
194,CHINA/INDIA BDR. II,1962,,CHN,AUS,,,,,,,0,7,0,1,1,1,0,1,WIN,NEUTRAL,0,,https://www.jstor.org/stable/2643691?seq=2,,,,,,,,,,,,,
194,CHINA/INDIA BDR. II,1962,,CHN,FRA,,,,,,,0,7,0,1,1,1,0,1,WIN,NEUTRAL,0,,https://www.jstor.org/stable/2643691?seq=2,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,EGY,YEM,,,,,,,1,5,0,0,1,1,1,4,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,RUS,YEM,,,,,,,1,5,0,0,1,1,1,4,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,EGY,SAU,,,,,,,1,5,0,0,1,1,1,2,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,RUS,SAU,,,,,,,1,5,0,0,1,1,1,2,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,EGY,JOR,,,,,,,1,5,0,0,1,1,1,2,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
195,YEMEN WAR I,1962,,RUS,JOR,,,,,,,1,5,0,0,1,1,1,2,WIN,LOSS,0,,https://www.brookings.edu/articles/john-f-kennedys-yemen-crisis/,,,,,,,,,,,,,
196,CUBAN MISSILES,1962,,USA,RUS,,,CONVENTIONAL,CONVENTIONAL,5,5,1,3,1,0,1,1,1,5,NEUTRAL,NEUTRAL,0,,https://history.state.gov/milestones/1961-1968/cuban-missile-crisis,,,,,,,,,,,,,
196,CUBAN MISSILES,1962,,USA,CUB,,,CONVENTIONAL,CONVENTIONAL,5,5,0,3,1,0,1,1,1,1,NEUTRAL,NEUTRAL,0,,https://history.state.gov/milestones/1961-1968/cuban-missile-crisis,,,,,,,,,,,,,
197,MALAYSIA FEDERATION,1963,,INS,MAL,,,,,,,1,4,0,1,1,1,1,2,LOSS,WIN,0,,"https://www.awm.gov.au/articles/atwar/indonesian-confrontation, https://www.nam.ac.uk/explore/indonesian-confrontation",,,,,,,,,,,,,
197,MALAYSIA FEDERATION,1963,,INS,AUL,,,,,,,1,4,0,1,1,1,1,2,LOSS,WIN,0,,"https://www.awm.gov.au/articles/atwar/indonesian-confrontation, https://www.nam.ac.uk/explore/indonesian-confrontation",,,,,,,,,,,,,
197,MALAYSIA FEDERATION,1963,,INS,NEW,,,,,,,1,4,0,1,1,1,1,2,LOSS,WIN,0,,"https://www.awm.gov.au/articles/atwar/indonesian-confrontation, https://www.nam.ac.uk/explore/indonesian-confrontation",,,,,,,,,,,,,
197,MALAYSIA FEDERATION,1963,,INS,UKG,,,,,,,1,4,0,1,1,1,1,2,LOSS,WIN,0,,"https://www.awm.gov.au/articles/atwar/indonesian-confrontation, https://www.nam.ac.uk/explore/indonesian-confrontation",,,,,,,,,,,,,
198,DOM. REP./HAITI II,1963,,HAI,DOM,,,,CONVENTIONAL,,3,0,2,0,1,1,1,0,2,NEUTRAL,NEUTRAL,0,,"https://history.state.gov/historicaldocuments/frus1961-63v12/d379, https://web.mit.edu/cascon/cases/case_drh.html",,,,,,,,,,,,,
199,ALGERIA/MOROCCO BDR.,1963,,MOR,ALG,,,,,,,1,4,0,0,1,1,1,3,WIN,LOSS,0,,https://www.jstor.org/stable/3011767?seq=1,,,,,,,,,,,,,
199,ALGERIA/MOROCCO BDR.,1963,,MOR,EGY,,,,,,,1,4,0,0,1,1,1,3,WIN,LOSS,0,,https://www.jstor.org/stable/3011767?seq=2,,,,,,,,,,,,,
199,ALGERIA/MOROCCO BDR.,1963,,MOR,CUB,,,,,,,1,4,0,0,1,1,1,3,WIN,LOSS,0,,https://www.jstor.org/stable/3011767?seq=3,,,,,,,,,,,,,
202,CYPRUS I,1963,,GRC,CYP,,,,,,,0,3,1,1,1,1,1,3,NEUTRAL,NEUTRAL,0,,"https://uca.edu/politicalscience/home/research-projects/dadm-project/europerussiacentral-asia-region/cyprus-1960-present/, https://web.mit.edu/cascon/cases/case_cyc.html",,,,,,,,,,,,,
202,CYPRUS I,1963,,TUR,CYP,,,CONVENTIONAL,,3,,1,3,1,1,1,1,1,3,NEUTRAL,NEUTRAL,0,,"https://uca.edu/politicalscience/home/research-projects/dadm-project/europerussiacentral-asia-region/cyprus-1960-present/, https://web.mit.edu/cascon/cases/case_cyc.html",,,,,,,,,,,,,
203,JORDAN WATERS,1964,,SYR,ISR,,,,,,,1,4,0,1,1,1,0,3,LOSS,WIN,1,May be the same as the six-day war (case 222),"https://web.archive.org/web/20100113071155/https://meria.idc.ac.il/journal/2005/issue2/jv9no2a4.html, https://en.wikipedia.org/wiki/War_over_Water_(Jordan_River)",,,,,,,,,,,,,
203,JORDAN WATERS,1964,,ISR,EGY,,,,,,,0,4,1,0,1,1,0,1,WIN,LOSS,0,,,,,,,,,,,,,,,
203,JORDAN WATERS,1964,,ISR,LEB,,,,,,,0,4,1,0,1,1,0,1,WIN,LOSS,0,,,,,,,,,,,,,,,
203,JORDAN WATERS,1964,,ISR,JOR,,,,,,,0,4,1,0,1,1,0,1,WIN,LOSS,0,,,,,,,,,,,,,,,
204,DAHOMEY/NIGER,1964,,DO NOT DO,,,,,,,,,,,,,,,3,,,1,Looked for a long time and could not find sources matching this crisis,,,,,,,,,,,,,,
205,BURUNDI/RWANDA,1963,,CHN,RWA,,,,,,,1,2,0,0,1,1,1,4,LOSS,WIN,1,"The violence was between a rebel group and Rwanda. In wikipedia it says that China supported the rebel group, however was not able to confirm this with other sources and also could not get access to the source used in wikipedia. Additionally, Rwanda claimed that Burundi supported the rebels and Burundi claimed that Rwanda attacked them later on in the conflict, but could not find hard proof of either.",https://en.wikipedia.org/wiki/Bugesera_invasion,,,,,,,,,,,,,
206,PANAMA FLAG,1964,,PAN,USA,,,,,,,1,2,1,1,1,1,1,2,NEUTRAL,NEUTRAL,0,Jury is still out on who won the conflict given the many repurcussions,"https://content.time.com/time/subscriber/article/0,33009,875586-1,00.html, https://www.jstor.org/stable/24914772?read-now=1&oauth_data=eyJlbWFpbCI6InNhbWlyLnRyYXZlcnNAZ21haWwuY29tIiwiaW5zdGl0dXRpb25JZHMiOltdLCJwcm92aWRlciI6Imdvb2dsZSJ9&seq=2#page_scan_tab_contents",,,,,,,,,,,,,
208,OGADEN I,1964,,ETH,SOM,,,,,,,1,2,0,0,1,1,1,3,WIN,LOSS,0,Unclear who initiated conflict,"https://scholarworks.wmich.edu/cgi/viewcontent.cgi?article=1123&context=africancenter_icad_archive, https://en.wikipedia.org/wiki/1964_Ethiopian%E2%80%93Somali_Border_War#:~:text=The%201964%20Ethiopian%E2%80%93Somali%20Border,from%20February%20to%20April%201964.",,,,,,,,,,,,,
209,YEMEN WAR II,,,DO NOT DO,,,,,,,,,,,,,,,,,,1,Cannot find mention of this specific conflict,,,,,,,,,,,,,,
210,GULF OF TONKIN,1964,,USA,RVN,,,,,,,1,3,1,0,1,1,0,4,NEUTRAL,NEUTRAL,0,,"https://www.cfr.org/blog/twe-remembers-gulf-tonkin-incident, https://www.usni.org/magazines/naval-history-magazine/2008/february/truth-about-tonkin",,,,,,,,,,,,,
210,GULF OF TONKIN,1964,,RVN,DRV,,,,,,,1,3,0,1,1,1,0,1,NEUTRAL,NEUTRAL,0,,"https://www.cfr.org/blog/twe-remembers-gulf-tonkin-incident, https://www.usni.org/magazines/naval-history-magazine/2008/february/truth-about-tonkin",,,,,,,,,,,,,
211,CONGO II,1964,,RUS,CON,,,,,,,1,4,0,0,1,1,0,1,LOSS,WIN,0,,"https://apps.dtic.mil/sti/citations/ADA094969, https://www.thedailybeast.com/argo-in-the-congo-the-ghosts-of-the-stanleyville-hostage-crisis, https://en.wikipedia.org/wiki/Operation_Dragon_Rouge",,,,,,,,,,,,,
211,CONGO II,1964,,RUS,USA,,,CONVENTIONAL,,3,,1,4,0,1,1,1,0,3,LOSS,WIN,0,,"https://apps.dtic.mil/sti/citations/ADA094969, https://www.thedailybeast.com/argo-in-the-congo-the-ghosts-of-the-stanleyville-hostage-crisis, https://en.wikipedia.org/wiki/Operation_Dragon_Rouge",,,,,,,,,,,,,
211,CONGO II,1964,,RUS,BEL,,,CONVENTIONAL,,3,,1,4,0,1,1,1,0,3,LOSS,WIN,0,,"https://apps.dtic.mil/sti/citations/ADA094969, https://www.thedailybeast.com/argo-in-the-congo-the-ghosts-of-the-stanleyville-hostage-crisis, https://en.wikipedia.org/wiki/Operation_Dragon_Rouge",,,,,,,,,,,,,
212,YEMEN WAR III,,,,,,,,,,,,,,,,,,,,,1,Could not find mention of a Royalist offensive happening in december,,,,,,,,,,,,,,
210,PLEIKU,1962,,DRV,RVN,,,,,,,1,4,0,1,1,1,0,2,WIN,LOSS,0,,"https://www.vietnamwar50th.com/1965_stemming_the_tide/Viet-Cong-Attacks-Near-Pleiku/#:~:text=February%207%2C%201965&text=Early%20in%20the%20morning%2C%20while,the%20South%20Vietnamese%20Central%20Highlands., https://en.wikipedia.org/wiki/Attack_on_Camp_Holloway",,,,,,,,,,,,,
211,PLEIKU,1963,,DRV,USA,,,,,,,1,4,0,1,1,1,0,3,WIN,LOSS,0,,"https://www.vietnamwar50th.com/1965_stemming_the_tide/Viet-Cong-Attacks-Near-Pleiku/#:~:text=February%207%2C%201965&text=Early%20in%20the%20morning%2C%20while,the%20South%20Vietnamese%20Central%20Highlands., https://en.wikipedia.org/wiki/Attack_on_Camp_Holloway",,,,,,,,,,,,,
212,PLEIKU,1964,,RUS,RVN,,,,,,,1,4,0,1,1,1,0,2,WIN,LOSS,0,,"https://www.vietnamwar50th.com/1965_stemming_the_tide/Viet-Cong-Attacks-Near-Pleiku/#:~:text=February%207%2C%201965&text=Early%20in%20the%20morning%2C%20while,the%20South%20Vietnamese%20Central%20Highlands., https://en.wikipedia.org/wiki/Attack_on_Camp_Holloway",,,,,,,,,,,,,
213,PLEIKU,1965,,RUS,USA,,,,,,,1,4,0,1,1,1,0,3,WIN,LOSS,0,,"https://www.vietnamwar50th.com/1965_stemming_the_tide/Viet-Cong-Attacks-Near-Pleiku/#:~:text=February%207%2C%201965&text=Early%20in%20the%20morning%2C%20while,the%20South%20Vietnamese%20Central%20Highlands., https://en.wikipedia.org/wiki/Attack_on_Camp_Holloway",,,,,,,,,,,,,
214,RANN OF KUTCH,1965,,IND,PAK,,,,,,,1,2,1,0,1,1,1,4,NEUTRAL,NEUTRAL,0,No consensus on who initiated,https://www.tandfonline.com/doi/epdf/10.1080/01402390.2019.1571996?needAccess=true,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,TURKISH STRAITS,1946,,RUS,USA,,,,CONVENTIONAL,1,2,0,4,0,1,1,1,1,2,LOSS,WIN,0,"https://www.jstor.org/stable/4289898?seq=26, https://www.jstor.org/stable/2148505",,,,,,,,,,,,,,
111,TURKISH STRAITS,1946,,RUS,TUR,,,CONVENTIONAL,,1,1,0,4,0,1,1,1,1,2,LOSS,WIN,0,"https://www.jstor.org/stable/4289898?seq=26, https://www.jstor.org/stable/2148506",,,,,,,,,,,,,,
111,TURKISH STRAITS,1946,,RUS,UKG,,,,OTHER,1,1,0,4,0,1,1,1,1,2,LOSS,WIN,0,"https://www.jstor.org/stable/4289898?seq=26, https://www.jstor.org/stable/2148507",,,,,,,,,,,,,,
113,COMMUNISM IN HUNGARY,1947,,RUS,HUN,,,OTHER,,4,1,0,2,0,1,1,0,1,1,WIN,LOSS,1,"https://theorangefiles.hu/the-second-hungarian-republic-1946-1949/, poor sources, questionable if even a crisis",,,,,,,,,,,,,,
114,TRUMAN DOCTRINE,1947,,RUS,UKG,,,,CONVENTIONAL,1,3,1,4,0,1,1,1,1,3,WIN,WIN,0,https://www.jstor.org/stable/40209681?seq=16,,,,,,,,,,,,,,
114,TRUMAN DOCTRINE,1947,,RUS,USA,,,,CONVENTIONAL,1,4,1,4,0,1,1,1,1,3,WIN,WIN,0,https://www.jstor.org/stable/40209681?seq=16,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,INS,,,CONVENTIONAL,CONVENTIONAL,4,3,1,8,1,1,1,1,0,2,LOSS,WIN,1,"https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf, questionable if Netherlands won or just had a neutral outcome in indonesia. Also questionable if India, Australia, and USSR were involved, if so it would be marginally and politically. I believe that to not be the case, but I've included the codings.",,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,USA,,,,OTHER,1,2,0,8,1,1,1,1,0,2,LOSS,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,RUS,,,,OTHER,1,2,0,8,1,0,1,1,0,2,LOSS,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,UKG,,,,OTHER,1,2,0,8,1,1,1,1,0,2,LOSS,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,IND,,,,OTHER,1,2,0,8,1,1,1,1,0,2,LOSS,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,AUL,,,,OTHER,1,2,0,8,1,1,1,1,0,2,LOSS,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,INS,,,CONVENTIONAL,CONVENTIONAL,4,3,1,8,1,1,1,1,0,2,NEUTRAL,LOSS,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,USA,,,,OTHER,1,2,0,8,1,1,1,1,0,2,NEUTRAL,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,RUS,,,,OTHER,1,2,0,8,1,0,1,1,0,2,NEUTRAL,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,UKG,,,,OTHER,1,2,0,8,1,1,1,1,0,2,NEUTRAL,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,IND,,,,OTHER,1,2,0,8,1,1,1,1,0,2,NEUTRAL,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
116,INDONESIA INDEP. II,1947,,NTH,AUL,,,,OTHER,1,2,0,8,1,1,1,1,0,2,NEUTRAL,WIN,1,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
118,JUNAGADH,1947,,IND,PAK,,,"CONVENTIONAL, ECONOMIC",CONVENTIONAL,3,2,1,2,1,1,1,1,0,2,WIN,LOSS,0,https://journals.sagepub.com/doi/10.1177/0019464616651167,,,,,,,,,,,,,,
119,KASHMIR I,1947,,IND,PAK,,,CONVENTIONAL,CONVENTIONAL,3,3,1,2,1,1,1,1,0,3,WIN,LOSS,0,https://journal.iag.ir/article_56931_84bf1b0838a8971f244b910d70223a5a.pdf,,,,,,,,,,,,,,
120,PAL. PRT./ISRAEL IND.,1947,,ISR,EGY,,,CONVENTIONAL,CONVENTIONAL,4,4,1,7,0,1,1,1,0,3,WIN,LOSS,0,"https://www.jstor.org/stable/176252?seq=15, https://www.cfr.org/backgrounder/arab-league, https://history.state.gov/milestones/1945-1952/arab-israeli-war",,,,,,,,,,,,,,
120,PAL. PRT./ISRAEL IND.,1947,,ISR,SYR,,,CONVENTIONAL,CONVENTIONAL,4,4,1,7,0,0,1,1,0,3,WIN,LOSS,0,"https://www.jstor.org/stable/176252?seq=15, https://www.cfr.org/backgrounder/arab-league, https://history.state.gov/milestones/1945-1952/arab-israeli-war",,,,,,,,,,,,,,
120,PAL. PRT./ISRAEL IND.,1947,,ISR,IRQ,,,CONVENTIONAL,CONVENTIONAL,4,4,1,7,0,1,1,1,0,3,WIN,LOSS,0,"https://www.jstor.org/stable/176252?seq=15, https://www.cfr.org/backgrounder/arab-league, https://history.state.gov/milestones/1945-1952/arab-israeli-war",,,,,,,,,,,,,,
120,PAL. PRT./ISRAEL IND.,1947,,ISR,LEB,,,CONVENTIONAL,CONVENTIONAL,4,4,1,7,0,0,1,1,0,3,WIN,LOSS,0,"https://www.jstor.org/stable/176252?seq=15, https://www.cfr.org/backgrounder/arab-league, https://history.state.gov/milestones/1945-1952/arab-israeli-war",,,,,,,,,,,,,,
120,PAL. PRT./ISRAEL IND.,1947,,ISR,SAU,,,CONVENTIONAL,CONVENTIONAL,4,4,1,7,0,0,1,1,0,3,WIN,LOSS,0,"https://www.jstor.org/stable/176252?seq=15, https://www.cfr.org/backgrounder/arab-league, https://history.state.gov/milestones/1945-1952/arab-israeli-war",,,,,,,,,,,,,,
123,BERLIN BLOCKADE,1948,,RUS,UKG,,,CONVENTIONAL,"CONVENTIONAL, ECONOMIC",3,3,0,4,0,1,1,1,1,3,LOSS,WIN,0,https://media.defense.gov/2010/Oct/01/2001329741/-1/-1/0/AFD-101001-053.pdf,,,,,,,,,,,,,,
123,BERLIN BLOCKADE,1948,,RUS,USA,,,CONVENTIONAL,"CONVENTIONAL, ECONOMIC",3,3,0,4,0,1,1,1,1,3,LOSS,WIN,0,https://media.defense.gov/2010/Oct/01/2001329741/-1/-1/0/AFD-101001-053.pdf,,,,,,,,,,,,,,
123,BERLIN BLOCKADE,1948,,RUS,GFR,,,"CONVENTIONAL, ECONOMIC","CONVENTIONAL, ECONOMIC",3,3,0,4,0,1,1,1,1,3,LOSS,WIN,0,https://media.defense.gov/2010/Oct/01/2001329741/-1/-1/0/AFD-101001-053.pdf,,,,,,,,,,,,,,
127,INDONESIA INDEP. III,1948,,NTH,INS,,,CONVENTIONAL,CONVENTIONAL,4,4,1,3,1,1,1,1,0,2,LOSS,WIN,0,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
127,INDONESIA INDEP. III,1948,,NTH,USA,,,,ECONOMIC,1,3,0,3,1,1,1,1,0,2,LOSS,WIN,0,https://kalamkopi.files.wordpress.com/2017/04/m-c-ricklefs-sejarah-indonesia-modern-1200.pdf,,,,,,,,,,,,,,
128,SINAI INCURSION,1948,,ISR,USA,,,,OTHER,1,3,0,4,0,1,1,1,0,3,NEUTRAL,WIN,0,https://direct.mit.edu/jcws/article/8/1/20/12745/Great-Power-Involvement-and-Israeli-Battlefield,,,,,,,,,,,,,,
128,SINAI INCURSION,1948,,ISR,UKG,,,CONVENTIONAL,CONVENTIONAL,3,3,1,4,0,1,1,1,0,3,NEUTRAL,WIN,0,https://www.jstor.org/stable/pdf/2536720.pdf,,,,,,,,,,,,,,
128,SINAI INCURSION,1948,,ISR,EGY,,,CONVENTIONAL,CONVENTIONAL,4,4,1,4,0,1,1,1,0,3,NEUTRAL,NEUTRAL,1,"https://direct.mit.edu/jcws/article/8/1/20/12745/Great-Power-Involvement-and-Israeli-Battlefield, Could be argued as a neutral outcome for Egypt, given that they didn't suffer further invasion",,,,,,,,,,,,,,
128,SINAI INCURSION,1948,,ISR,EGY,,,CONVENTIONAL,CONVENTIONAL,4,4,1,4,0,1,1,1,0,3,NEUTRAL,WIN,1,"https://direct.mit.edu/jcws/article/8/1/20/12745/Great-Power-Involvement-and-Israeli-Battlefield, Could be argued as a neutral outcome for Egypt, given that they didn't suffer further invasion",,,,,,,,,,,,,,
153,QALQILYA,1956,,ISR,JOR,,,CONVENTIONAL,CONVENTIONAL,4,3,1,3,0,0,1,1,1,3,NEUTRAL,NEUTRAL,1,"https://books.google.com/books?id=jxH_DQAAQBAJ&lpg=PA129&pg=PA129#v=onepage&q&f=false, Difficult to find sources for crisis, tried to work with limited information available.",,,,,,,,,,,,,,
153,QALQILYA,1956,,ISR,IRQ,,,,CONVENTIONAL,1,4,0,3,0,1,1,1,1,3,NEUTRAL,NEUTRAL,1,https://books.google.com/books?id=jxH_DQAAQBAJ&lpg=PA129&pg=PA129#v=onepage&q&f=false,,,,,,,,,,,,,,
156,MOCORON INCIDENT,1957,,NIC,HON,,,CONVENTIONAL,CONVENTIONAL,4,4,1,2,0,0,1,1,1,3,LOSS,WIN,0,https://ebookcentral.proquest.com/lib/duke/reader.action?docID=419523&ppg=159,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,TUR,SYR,,,CONVENTIONAL,CONVENTIONAL,3,3,0,5,1,0,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,TUR,EGY,,,CONVENTIONAL,CONVENTIONAL,2,2,0,5,1,1,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,TUR,RUS,,,CONVENTIONAL,CONVENTIONAL,2,2,0,5,1,0,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,USA,SYR,,,CONVENTIONAL,CONVENTIONAL,2,2,0,5,1,0,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,USA,EGY,,,CONVENTIONAL,CONVENTIONAL,2,2,0,5,1,1,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
159,SYRIA/TURKEY CONFRNT.,1957,,USA,RUS,,,CONVENTIONAL,CONVENTIONAL,2,2,0,5,1,0,1,1,1,3,NEUTRAL,NEUTRAL,0,https://www.jstor.org/stable/195962,,,,,,,,,,,,,,
162,FORMATION OF UAR,1957,,EGY,IRQ,,,OTHER,OTHER,2,2,0,4,1,1,1,1,0,2,NEUTRAL,NEUTRAL,1,"https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/1958-reconsidered-state-formation-and-the-cold-war-in-the-early-postcolonial-arab-middle-east/415C5C161D79F8980A519D9A0745D37C, https://www.jstor.org/stable/40393240?seq=2, Difficult to find good sources, tought to ascertain if this was really a crisis worth including, seems moreso like battling propoganda with no actual threats or fighting.",,,,,,,,,,,,,,
162,FORMATION OF UAR,1957,,EGY,JOR,,,OTHER,OTHER,2,2,0,4,1,0,1,1,0,2,NEUTRAL,NEUTRAL,1,"https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/1958-reconsidered-state-formation-and-the-cold-war-in-the-early-postcolonial-arab-middle-east/415C5C161D79F8980A519D9A0745D37C, https://www.jstor.org/stable/40393240?seq=3",,,,,,,,,,,,,,
162,FORMATION OF UAR,1957,,SYR,IRQ,,,OTHER,OTHER,2,2,0,4,0,1,1,1,0,2,NEUTRAL,NEUTRAL,1,"https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/1958-reconsidered-state-formation-and-the-cold-war-in-the-early-postcolonial-arab-middle-east/415C5C161D79F8980A519D9A0745D37C, https://www.jstor.org/stable/40393240?seq=2, Difficult to find good sources, tought to ascertain if this was really a crisis worth including",,,,,,,,,,,,,,
162,FORMATION OF UAR,1957,,SYR,JOR,,,OTHER,OTHER,2,2,0,4,0,0,1,1,0,2,NEUTRAL,NEUTRAL,1,"https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/1958-reconsidered-state-formation-and-the-cold-war-in-the-early-postcolonial-arab-middle-east/415C5C161D79F8980A519D9A0745D37C, https://www.jstor.org/stable/40393240?seq=3",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,EGY,LEB,,,OTHER,OTHER,4,4,0,6,1,0,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,EGY,USA,,,,CONVENTIONAL,1,3,0,6,1,1,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,EGY,UKG,,,,CONVENTIONAL,1,3,0,6,1,1,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,EGY,JOR,,,OTHER,,3,3,0,6,1,0,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,RUS,LEB,,,"OTHER, CONVENTIONAL",,2,1,0,6,0,0,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,RUS,USA,,,CONVENTIONAL,CONVENTIONAL,2,2,0,6,0,1,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,RUS,UKG,,,CONVENTIONAL,CONVENTIONAL,2,2,0,6,0,1,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
165,IRAQ/LEB. UPHEAVAL,1958,,RUS,JOR,,,"OTHER, CONVENTIONAL",,2,1,0,6,0,0,1,1,0,2,NEUTRAL,NEUTRAL,0,"coded UAR as Egypt because Egyptian leader took control, https://go.exlibris.link/9ZKmy3ff",,,,,,,,,,,,,,
