"","crisno","year","crisname","history","crisis","victory1","prevail1","victory2","prevail2","nuclear_start_1","nuclear_start_2","ssbn_count_2024_1","ssbn_count_2024_2","ssbn_start_1","ssbn_start_2","hydrogen_start_1","hydrogen_start_2","sss_start_1","sss_start_2","coder","kinetic2","a1democracy","a2democracy","complexity","salience","independence","a2awareness","a1awareness","a2threat","a1threat"
"9401",325,1981,"ESSEQUIBO II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,0,"0",1,"1",NA,NA,NA,NA
"9431",326,1981,"CONTRAS I",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",1,"0",NA,NA,NA,NA
"9441",327,1981,"AL-BIQA MISSILES I",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"0",NA,NA,NA,NA
"9451",328,1981,"CAMEROON/NIGERIA I",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,"0",1,"0",NA,NA,NA,NA
"9461",330,1981,"GULF OF SYRTE I",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"9471",331,1981,"OPERATION PROTEA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"9481",333,1981,"U-137 INCIDENT",0,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"icb",0,0,1,"0",1,"1",NA,NA,NA,NA
"9491",334,1981,"COUP ATTEMPT-BAHRAIN",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"1",NA,NA,NA,NA
"9501",334,1981,"COUP ATTEMPT-BAHRAIN",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"1",NA,NA,NA,NA
"9521",335,1982,"KHORRAMSHAHR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"9531",336,1982,"FALKLANDS/MALVINAS",0,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"icb",1,0,1,"1",2,"1",NA,NA,NA,NA
"9541",337,1982,"WAR IN LEBANON",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"1",NA,NA,NA,NA
"9551",337,1982,"WAR IN LEBANON",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"1",NA,NA,NA,NA
"9561",338,1982,"OGADEN III",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"9571",339,1982,"LESOTHO RAID I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9581",340,1983,"LIBYA THREAT/SUDAN",0,1,0,0,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"0",2,"1",NA,NA,NA,NA
"9591",340,1983,"LIBYA THREAT/SUDAN",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9601",340,1983,"LIBYA THREAT/SUDAN",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9611",341,1983,"CHAD/NIGERIA CLASHES",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"1",3,"1",NA,NA,NA,NA
"9621",342,1983,"CHAD/LIBYA VI",0,1,0,0,1,1,1,0,4,0,0,0,1,0,0,0,"icb",0,1,0,"0",2,"1",NA,NA,NA,NA
"9641",342,1983,"CHAD/LIBYA VI",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9661",343,1983,"INVASION OF GRENADA",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",2,"1",NA,NA,NA,NA
"9671",343,1983,"INVASION OF GRENADA",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",2,"1",NA,NA,NA,NA
"9681",343,1983,"INVASION OF GRENADA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"0",2,"1",NA,NA,NA,NA
"9691",343,1983,"INVASION OF GRENADA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"9701",343,1983,"INVASION OF GRENADA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"9711",343,1983,"INVASION OF GRENADA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"9721",343,1983,"INVASION OF GRENADA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"9731",343,1983,"INVASION OF GRENADA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"9741",344,1983,"ABLE ARCHER EXERCISE",0,1,0,0,0,0,1,1,14,11,1,1,1,1,1,1,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"9751",345,1983,"MAITENGWE CLASHES",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9761",346,1983,"ETHIOPIA/SUDAN TENSION",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9781",347,1983,"OPERATION ASKARI",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"9801",348,1984,"BASRA-KHARG ISLAND",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"1",NA,NA,NA,NA
"9811",348,1984,"BASRA-KHARG ISLAND",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"1",NA,NA,NA,NA
"9821",348,1984,"BASRA-KHARG ISLAND",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"1",NA,NA,NA,NA
"9831",349,1984,"AEGEAN SEA II",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,NA,NA,NA,NA,NA,NA,NA
"9841",350,1984,"OMDURMAN BOMBING",0,1,0,0,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"1",2,"1",NA,NA,NA,NA
"9851",350,1984,"OMDURMAN BOMBING",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",2,"1",NA,NA,NA,NA
"9861",350,1984,"OMDURMAN BOMBING",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",2,"1",NA,NA,NA,NA
"9871",351,1984,"VIETNAM INCURSION-THAI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9881",352,1984,"SINO/VIETNAM CLASHES",0,1,0,0,0,0,1,0,6,0,0,0,1,0,0,0,"icb",1,0,0,"0",3,"1",NA,NA,NA,NA
"9891",353,1984,"THREE VILLAGE BDR I",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9901",354,1984,"NICARAGUA MIG-21S",0,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"1",1,"1",NA,NA,NA,NA
"9911",354,1984,"NICARAGUA MIG-21S",0,1,0,0,0,0,1,1,14,11,1,1,1,1,1,1,"icb",0,1,0,"1",1,"1",NA,NA,NA,NA
"9921",355,1985,"BOTSWANA RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9931",356,1985,"EXPULSION OF TUNISIANS",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9941",357,1985,"AL-BIQA MISSILES II",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9961",358,1985,"EGYPT AIR HIJACKING",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"9971",359,1985,"BURKINA FASO/MALI BDR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"999",360,1985,"LESOTHO RAID II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1001",361,1986,"CAPTURE OF AL-FAW",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"1002",361,1986,"CAPTURE OF AL-FAW",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"1003",361,1986,"CAPTURE OF AL-FAW",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"1004",362,1986,"CHAD/LIBYA VII",0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"0",3,"1",NA,NA,NA,NA
"1005",362,1986,"CHAD/LIBYA VII",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"1",NA,NA,NA,NA
"1006",363,1986,"GULF OF SYRTE II",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",3,"1",NA,NA,NA,NA
"1007",364,1986,"AL-DIBAL INCIDENT",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1008",365,1986,"SA CROSS BORDER RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1009",365,1986,"SA CROSS BORDER RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1010",365,1986,"SA CROSS BORDER RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1011",366,1986,"REBEL ATTACK-UGANDA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"1012",367,1986,"MOZAMBIQUE ULTIMATEM",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1013",369,1986,"CONTRAS II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1014",370,1987,"CHAD-LIBYA VIII",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"1015",371,1987,"SINO/VIETNAM BORDER",0,1,0,0,0,0,1,0,6,0,1,0,1,0,0,0,"icb",1,0,0,"0",2,"0",NA,NA,NA,NA
"1016",372,1987,"PUNJAB WAR SCARE II",0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,"icb",0,1,0,"0",1,"1",NA,NA,NA,NA
"1017",375,1987,"SAND WALL",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",NA,"0",NA,NA,NA,NA
"1018",375,1987,"SAND WALL",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",NA,"0",NA,NA,NA,NA
"1019",376,1987,"AEGEAN SEA III",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"0",1,"0",NA,NA,NA,NA
"1020",377,1987,"CAMEROON/NIGERIA II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1021",378,1987,"INDIA INT./SRI LANKA",0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,"icb",0,1,0,"0",1,"0",NA,NA,NA,NA
"1022",379,1987,"MECCA PILGRIMAGE",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"1023",380,1987,"S. AFRICA INT./ANGOLA",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"1025",380,1987,"S. AFRICA INT./ANGOLA",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"1027",381,1987,"THREE VILLAGE BDR II",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"0",NA,NA,NA,NA
"1029",382,1987,"KENYA/UGANDA BORDER",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1030",383,1988,"CONTRAS III",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"0",1,"0",NA,NA,NA,NA
"1031",383,1988,"CONTRAS III",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"1032",384,1988,"SPRATLY ISLANDS",0,1,0,0,0,0,1,0,6,0,1,0,1,0,0,0,"icb",1,0,0,"0",1,"1",NA,NA,NA,NA
"1033",385,1988,"IRAQ RECAPTURE/AL-FAW",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"1034",386,1989,"LIBYAN JETS",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"1",1,"1",NA,NA,NA,NA
"1035",387,1989,"MAURITANIA/SENEGAL",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",2,"1",NA,NA,NA,NA
"1038",389,1989,"CONTRAS IV",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1039",391,1989,"INVASION OF PANAMA",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,1,"",NA,NA,NA,NA,NA,NA
"1041",392,1990,"KASHMIR III-NUCLEAR",0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,"icb",1,1,1,"",4,"0",NA,NA,NA,NA
"1042",393,1990,"GULF WAR",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1044",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1048",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1050",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1052",393,1990,"GULF WAR",0,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1054",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1056",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1058",393,1990,"GULF WAR",0,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1060",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1062",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1064",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1068",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1070",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1072",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1074",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1076",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1078",393,1990,"GULF WAR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"1",NA,NA,NA,NA
"1080",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1082",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1084",393,1990,"GULF WAR",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1086",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1088",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1090",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1092",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1094",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1096",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1098",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1100",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",4,"1",NA,NA,NA,NA
"1102",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"1",NA,NA,NA,NA
"1104",393,1990,"GULF WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",4,"1",NA,NA,NA,NA
"1106",396,1991,"GHANA/TOGO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1107",397,1991,"YUG I-CROATIA/SLOVENIA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",NA,"0",NA,NA,NA,NA
"1109",397,1991,"YUG I-CROATIA/SLOVENIA",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",NA,"0",NA,NA,NA,NA
"1110",398,1991,"BUBIYAN",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1111",400,1991,"ECUADOR/PERU BDR IV",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"",2,"0",NA,NA,NA,NA
"1112",401,1991,"NAGORNY-KARABAKH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"1",NA,NA,NA,NA
"1114",402,1992,"EGYPT/SUDAN BDR II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",3,"0",NA,NA,NA,NA
"1115",403,1992,"YUG II-SERBIA/BOSNIA",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"0",NA,NA,NA,NA
"1119",403,1992,"YUG II-SERBIA/BOSNIA",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"0",NA,NA,NA,NA
"1123",404,1992,"PAPUA/SOLOMON",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,"",3,"0",NA,NA,NA,NA
"1124",405,1992,"SLEEPING DOG HILL",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,"",1,"0",NA,NA,NA,NA
"1125",406,1992,"IRAQ NO-FLY ZONE",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"1126",406,1992,"IRAQ NO-FLY ZONE",0,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"1127",406,1992,"IRAQ NO-FLY ZONE",0,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"1128",406,1992,"IRAQ NO-FLY ZONE",0,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"1129",407,1992,"GEORGIA/ABKHAZIA",0,1,0,1,0,0,1,0,11,0,1,0,1,0,1,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"1131",408,1993,"N. KOREA NUCLEAR CRISIS",0,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",2,"0",NA,NA,NA,NA
"1133",408,1993,"N. KOREA NUCLEAR CRISIS",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"1135",409,1993,"OPTN ACCOUNTABILITY",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"1136",409,1993,"OPTN ACCOUNTABILITY",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"1137",410,1993,"CAMEROON/NIGERIA III",0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"",2,"0",NA,NA,NA,NA
"1139",410,1994,"CAMEROON/NIGERIA III",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"0",NA,NA,NA,NA
"1140",411,1994,"HAITI MIL. REGIME",0,1,1,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",2,"1",NA,NA,NA,NA
"1141",412,1994,"IRAQ DEPLOY/KUWAIT",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",3,"0",NA,NA,NA,NA
"1142",412,1994,"IRAQ DEPLOY/KUWAIT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",3,"0",NA,NA,NA,NA
"1143",412,1994,"IRAQ DEPLOY/KUWAIT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",3,"0",NA,NA,NA,NA
"1144",413,1995,"ECUADOR/PERU BORDER V",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",2,"0",NA,NA,NA,NA
"1145",414,1995,"SPRATLY ISLANDS",0,1,1,1,0,0,1,0,6,0,1,0,1,0,1,1,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"1146",415,1995,"TAIWAN STRAIT IV",0,1,0,0,0,0,1,1,14,6,1,1,1,1,1,0,"icb",0,1,0,"",3,"1",NA,NA,NA,NA
"1148",415,1995,"TAIWAN STRAIT IV",0,1,0,0,0,0,1,0,6,0,1,0,1,0,1,1,"icb",0,0,1,"",3,"1",NA,NA,NA,NA
"1150",416,1995,"YEMEN/ERITREA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"1",NA,NA,NA,NA
"1151",417,1996,"AEGEAN SEA IV",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"",2,"0",NA,NA,NA,NA
"1152",418,1996,"OPERTN GRAPES OF WRATH",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"",1,"0",NA,NA,NA,NA
"1153",418,1996,"OPERTN GRAPES OF WRATH",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"",1,"0",NA,NA,NA,NA
"1154",419,1996,"DESERT STRIKE",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",3,"1",NA,NA,NA,NA
"1155",420,1996,"NORTH KOREAN SUBMARINE",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"1",NA,NA,NA,NA
"1156",421,1996,"ZAIRE CIVIL WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"1",NA,NA,NA,NA
"1158",421,1996,"ZAIRE CIVIL WAR",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"1",NA,NA,NA,NA
"1160",422,1997,"UNSCOM I",0,1,1,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"1",1,"0",NA,NA,NA,NA
"1162",422,1997,"UNSCOM I",0,1,0,0,0,1,1,0,4,0,1,0,1,0,0,0,"icb",0,1,0,"1",1,"0",NA,NA,NA,NA
"1164",423,1998,"CYPRUS/TURKEY MISSILES",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"1",2,"1",NA,NA,NA,NA
"1165",423,1998,"CYPRUS/TURKEY MISSILES",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"1",2,"1",NA,NA,NA,NA
"1166",424,1998,"ERITREA/ETHIOPIA",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"1",NA,NA,NA,NA
"1169",425,1998,"IND/PAK NUCLEAR TESTS",0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,"icb",0,1,1,"0",2,"1",NA,NA,NA,NA
"1170",426,1998,"DRC CIVIL WAR",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"1172",426,1998,"DRC CIVIL WAR",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"1174",426,1998,"DRC CIVIL WAR",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
